"name","brewery_type","address","address2","phone","website","pull_date"
"Rock Bottom Brewery - Milwaukee","Type: Brewpub","740 N Plankinton Ave Fl 1 ","Milwaukee, WI 53203-2403 | Map","Phone: (414) 276-3030","www.rockbottom.com",2018-10-30
"Rock Bottom Brewery - Minneapolis","Type: Brewpub","800 Lasalle Ave ","Minneapolis, MN 55402-2006 | Map","Phone: (612) 332-2739","www.rockbottom.com",2018-10-30
"Rock Bottom Brewery - Nashville","Type: Brewpub","111 Broadway ","Nashville, TN 37201-2117 | Map","Phone: (615) 251-4677","www.bigrivergrille.com",2018-10-30
"Rock Bottom Brewery - Orchard Cntr","Type: Brewpub","14694 Orchard Pkwy Unit 400 ","Westminster, CO 80023-9198 | Map","Phone: (303) 255-1625","www.rockbottom.com",2018-10-30
"Rock Bottom Brewery - Orland Park","Type: Brewpub","16156 S La Grange Rd ","Orland Park, IL 60467-5614 | Map","Phone: (708) 226-0021","www.rockbottom.com",2018-10-30
"Rock Bottom Brewery - Pittsburgh","Type: Brewpub","171 E Bridge St ","Homestead, PA 15120 | Map","Phone: (412) 462-2739","www.rockbottom.com",2018-10-30
"Rock Bottom Brewery - Portland","Type: Brewpub","206 SW Morrison St ","Portland, OR 97204-3107 | Map","Phone: (503) 796-2739","www.rockbottom.com",2018-10-30
"Rock Bottom Brewery - San Jose","Type: Brewpub","1875 S Bascom Ave Ste 700 ","Campbell, CA 95008-2310 | Map","Phone: (408) 377-0707","www.rockbottom.com",2018-10-30
"Rock Bottom Brewery - Warrenville","Type: Brewpub","28256 Diehl Rd ","Warrenville, IL 60555-3835 | Map","Phone: (630) 836-1380","www.rockbottom.com",2018-10-30
"Rock Bottom Brewery - Westminster","Type: Brewpub","10633 Westminster Blvd Unit 900 ","Westminster, CO 80020-4176 | Map","Phone: (720) 566-0198","www.rockbottom.com",2018-10-30
"Rock Bottom Brewery - Yorktown","Type: Brewpub","94 Yorktown Ctr ","Lombard, IL 60148-5529 | Map","Phone: (630) 424-1550","www.rockbottom.com",2018-10-30
"Rock Bottom Brewery- Charlotte","Type: Brewpub","401 N Tryon St Ste 100 ","Charlotte, NC 28202-2108 | Map","Phone: (704) 334-2739",NA,2018-10-30
"Rock Bottom Brewery -Short Pump","Type: Brewpub","11800 W Broad St Ste 2098 ","Richmond, VA 23233-7909 | Map","Phone: (804) 237-1684",NA,2018-10-30
"Rock Bridge Brewing Co","Type: Contract","1330 E Prathersville Rd ","Columbia, MO 65202-8549 | Map","Phone: (573) 442-2337","www.rockbridgebrewery.com",2018-10-30
"Rock Coast Brewery","Type: Brewpub","414 E 6th St ","Loveland, CO 80537-5610 | Map",NA,"www.rockcoastbrewery.com",2018-10-30
"Rock County Brewing Company","Type: Micro","10 N Parker Dr ","Janesville, WI 53545- | Map","Phone: (608) 531-8120","www.rockcounty.beer",2018-10-30
"Rock Cut Brewing Company","Type: Micro","390 W Riverside Dr ","Estes Park, CO 80517 | Map","Phone: (970) 586-7300",NA,2018-10-30
"Rock Duck Brewery","Type: Planning"," ",",  ","Phone: (480) 227-7762",NA,2018-10-30
"Rock God Brewing Company","Type: Micro","459 Rooney Ave ","Danville, PA 17821-1897 | Map","Phone: (570) 284-4096","rockgodbeer.com",2018-10-30
"Rock Harbor Brewing Co.","Type: Micro","5 Payne Ave ","Rockland, ME 04841 | Map","Phone: (207) 701-7811","www.rockharborbrewing.com",2018-10-30
"Rock Harbor Pub & Brewery","Type: Brewpub","416 Main St ","Rockland, ME 04841-3345 | Map","Phone: (207) 593-7488",NA,2018-10-30
"Rock House Brewing","Type: Micro","119 Luigart Ct ","Lexington, KY 40508-1686 | Map","Phone: (859) 368-7064","www.rockhousebrewing.com",2018-10-30
"Rock Wood Fired Pizza & Brewery - Auburn","Type: Contract","1408 Lake Tapps Pkwy SE # E ","Auburn, WA 98092-8158 | Map","Phone: (253) 833-7887","www.therockwfp.com",2018-10-30
"Rock Wood Fired Pizza / Keep Rockin' LLC","Type: Contract","14209 29th St E Ste 102 ","Sumner, WA 98390-9689 | Map","Phone: (253) 987-5479",NA,2018-10-30
"Rock Wood Fired Pizza / Keep Rockin' LLC","Type: Contract","14209 29th St E Ste 102 ","Sumner, WA 98390-9689 | Map","Phone: (253) 987-5479",NA,2018-10-30
"Rock Wood Fired Pizza and Brewery - Lynnwood","Type: Contract","4010 196th St SW ","Lynnwood, WA 98036-6715 | Map","Phone: (425) 697-6007","www.therockwfp.com",2018-10-30
"Rock Wood Fired Pizza and Brewery - Tacoma","Type: Contract","1920 Jefferson Ave ","Tacoma, WA 98402-1608 | Map","Phone: (253) 272-1221","www.therockwfp.com",2018-10-30
"Rockaway Brewing Company","Type: Micro","4601 5th St ","Long Island City, NY 11101-5369 | Map","Phone: (718) 482-6528","www.rockawaybrewco.com",2018-10-30
"Rockaway Brewing Company","Type: Planning"," ","Arverne, NY 11692-1044","Phone: (718) 482-6528","www.rockawaybrewco.com",2018-10-30
"Rockcreek Brewing","Type: Planning"," ",",  ","Phone: (816) 550-5929","www.rockcreekbrewingcompany.com",2018-10-30
"Rocket Frog Brewing Company","Type: Micro","22560 Glenn Dr Unit 103","Sterling, VA 20164-7143 | Map","Phone: (703) 244-5711","www.rocketfrogbeer.com",2018-10-30
"Rocket Republic Brewing Company","Type: Micro","289 Production Ave ","Madison, AL 35758-8991 | Map","Phone: (256) 325-4677","www.rocketrepublicbrewing.com",2018-10-30
"Rockford Brewing Company","Type: Brewpub","12 E Bridge St ","Rockford, MI 49341-1265 | Map","Phone: (616) 951-4677","www.RockfordBrewing.com",2018-10-30
"Rockhound Brewing Co","Type: Brewpub","444 S Park St ","Madison, WI 53715-1618 | Map","Phone: (608) 285-9023","www.rockhoundbrewing.com",2018-10-30
"Rockingham Brewing Company","Type: Brewpub","1 Corporate Park Dr Unit 1 ","Derry, NH 03038-2276 | Map","Phone: (603) 216-2324","www.rockinghambrewing.com",2018-10-30
"Rockmill Brewing Co","Type: Micro","5705 Lithopolis Rd NW ","Lancaster, OH 43130-9515 | Map","Phone: (740) 205-8076","www.rockmillbrewery.com",2018-10-30
"Rock'n Dough Pizza and Brewery","Type: Brewpub","16 Jackson Walk Plaza ","Jackson, TN 38301 | Map","Phone: (731) 300-0404","www.rockndoughpizza.com",2018-10-30
"Rock'n Dough Pizza and Brewery","Type: Brewpub","7850 Poplar Ave Ste 6 ","Germantown, TN 38138 | Map","Phone: (901) 779-2008",NA,2018-10-30
"RockPit Brewing","Type: Micro","10 West Illiana St ","Orlando, FL 32806 | Map","Phone: (407) 690-6612","www.rockpitbrewing.com",2018-10-30
"Rockslide Brewing Co","Type: Brewpub","401 Main St ","Grand Junction, CO 81501-2511 | Map","Phone: (970) 241-9311","www.rockslidebrewpub.com",2018-10-30
"Rocksteady Brewing Co.","Type: Brewpub","611 Escobar St ","Martinez, CA 94553-1111 | Map","Phone: (925) 228-8787","www.creekmonkey.com",2018-10-30
"Rockwell Beer Company","Type: Planning"," ","Saint Louis, MO 63110","Phone: (314) 409-4119","www.rockwellbeer.com",2018-10-30
"Rockwell Brewery","Type: Micro","880 N East St Unit 201 ","Frederick, MD 21701-5045 | Map","Phone: (301)732-4880","www.rockwellbrewery.com",2018-10-30
"Rocky Coulee Brewing","Type: Micro","205 E 1st Ave ","Odessa, WA 99159-9865 | Map","Phone: (509) 345-2216","www.rockycouleebrewingco.com",2018-10-30
"Rocky Hill Brewing","Type: Micro","20147 Avenue 306 ","Exeter, CA 93221-9763 | Map","Phone: (559) 592-4594",NA,2018-10-30
"Rocky Mountain Brewery","Type: Micro","625 Paonia St ","Colorado Springs, CO 80915-3727 | Map","Phone: (719) 528-1651","www.rockymountainbrews.com",2018-10-30
"Rocky Mountain Taphouse, LLC","Type: Brewpub","3050 67th Ave Ste 104 ","Greeley, CO 80634-9604 | Map","Phone: (970) 302-6551","www.rockymountaintaphouse.com",2018-10-30
"Rocky Point Artisan Ales","Type: Micro"," ","Rocky Point, NY 11778","Phone: (631) 848-2261","www.rockypointartisanbeer.com",2018-10-30
"Rocky Reef Brewing Company","Type: Micro","1101 1st Ave ","Woodruff, WI 54568-0615 | Map","Phone: (262) 339-1230","www.rockyreefbrewing.com",2018-10-30
"Rocky River Brewing Co","Type: Brewpub","21290 Center Ridge Rd ","Rocky River, OH 44116-3204 | Map","Phone: (440) 895-2739","www.rockyriverbrewco.com",2018-10-30
"Rockyard Brewing Company","Type: Brewpub","880 Castleton Rd ","Castle Rock, CO 80109-7512 | Map","Phone: (303) 814-9273","www.rockyard.com",2018-10-30
"Rocland Beverage Co","Type: Contract","1601 Airport Rd ","Ukiah, CA 95482-6456 | Map","Phone: 707-657-7721","www.asskisserales.com",2018-10-30
"Roets Jordan Brewery Co.","Type: Brewpub","230 Broadway St S ","Jordan, MN 55352-1508 | Map","Phone: (952) 406-8865","www.roetsjordanbrewery.com",2018-10-30
"Rogan Brewing Company","Type: Planning"," ","Duquesne, PA 15110-1525","Phone: (412) 417-8176","www.roganbrewing.com",2018-10-30
"Rogers Beer","Type: Contract","23 Woodline Dr ","Penfield, NY 14526-2413 | Map","Phone: (585) 298-0483","www.rogersbeer.com",2018-10-30
"Rogue Ales Brewery","Type: Regional","2320 SE Osu Dr ","Newport, OR 97365-5261 | Map","Phone: (503) 241-3800","rogue.com",2018-10-30
"Rogue Ales Issaquah Brewhouse","Type: Brewpub","35 W Sunset Way Ste C ","Issaquah, WA 98027-3843 | Map","Phone: (425) 557-1911","www.rogue.com",2018-10-30
"Rogue East Side Pub & Pilot Brewery","Type: Micro","909 SE Yamhill St ","Portland, OR 97214-2533 | Map","Phone: (503) 241-3800","www.buckmanbrewing.com",2018-10-30
"Rogue Island Group LLC","Type: Planning"," ",",  ","Phone: (401) 556-1321","www.RogueIslandGroup.com",2018-10-30
"RoHa Brewing Project","Type: Micro","30 E Kensington Ave Ste 150 ","Salt Lake City, UT 84115-1679 | Map","Phone: (385) 227-8982","www.rohabrewing.com",2018-10-30
"Rohrbach Brewing Company","Type: Brewpub","3859 Buffalo Rd ","Rochester, NY 14624-1103 | Map","Phone: (585) 546-8020","www.rohrbachs.com",2018-10-30
"Rohrbach's Railroad St Brewery","Type: Micro","97 Railroad St ","Rochester, NY 14609-6039 | Map","Phone: (585) 546-8020","www.rohrbachs.com",2018-10-30
"Rohrer Brewing Company, LLC","Type: Planning"," ","Cookeville, TN 38506-5601","Phone: (615) 585-9700","rohrerbrewing.com",2018-10-30
"Rok House Brewing Co., LLC","Type: Micro","1939 W 11th St Ste A ","Upland, CA 91786-3559 | Map","Phone: (909) 981-0020","www.rokhousebrewing.com",2018-10-30
"Rolling Meadows Farm Brewery","Type: Micro","3954 Central Point Rd ","Cantrall, IL 62625-8803 | Map","Phone: (217) 725-2492","www.rollingmeadowsbrewery.com",2018-10-30
"Rolling Mill Brewing Company","Type: Micro","916 1st Ave ","Middletown, OH 45044-8217 | Map","Phone: (513) 217-4444","www.rollingmillbc.com",2018-10-30
"Rolling Oak Brewing Co","Type: Micro","509 Norway St ","Grayling, MI 49738-1719 | Map","Phone: (989) 745-6280","rollingoakbrewing.com",2018-10-30
"Roma Brewery","Type: Brewpub","310 Stillwater Rd ","Willernie, MN 55090-4400 | Map","Phone: (651) 653-4733","www.roman-market.com",2018-10-30
"Rome City Brewing Co","Type: Brewpub","333 Broad Street ","Rome, GA 30161-3005 | Map","Phone: (706) 584-7436","www.romecitybrewing.com",2018-10-30
"Roobrew","Type: Contract"," ","Akron, OH 44311-1051","Phone: (330) 703-3947","http://www.roobrew.com",2018-10-30
"Rooftop Brewing Co","Type: Micro","1220 W Nickerson St ","Seattle, WA 98119-1325 | Map","Phone: (206) 457-8598","www.rooftopbrewco.com",2018-10-30
"Rooney's Beer Company","Type: Micro","800 Vinial St Ste B204 ","Pittsburgh, PA 15212-5151 | Map","Phone: (412) 251-5995","rooneysbeer.com",2018-10-30
"Roosevelt Brewing Company","Type: Brewpub","201 S Main Ave ","Portales, NM 88130-6216 | Map","Phone: (575) 226-2739","www.rooseveltbrewing.com",2018-10-30
"Rooster Brewing","Type: Micro","609 Main St ","Paris, KY 40361-1816 | Map","Phone: (859) 707-3436","www.roosterbrew.com",2018-10-30
"RoosterBragh Brewing Company, LLC","Type: Planning"," ","Tallahassee, FL 32312-8000","Phone: (850) 792-4458","www.roosterbragh.com",2018-10-30
"Roosterfish Brewing Co.","Type: Brewpub","301 N Franklin St ","Watkins Glen, NY 14891-1202 | Map","Phone: (607) 535-9797","www.roosterfishbrewing.com",2018-10-30
"Roosters Brewing Co  (#1)","Type: Micro","253 Historic 25th St ","Ogden, UT 84401-2301 | Map","Phone: (801) 627-6171",NA,2018-10-30
"Roosters Brewing Co (#2)","Type: Micro","748 Heritage Park Blvd Ste 101 ","Layton, UT 84041-5724 | Map","Phone: (801) 774-9330","www.roostersbrewingco.com",2018-10-30
"Root Down Brewing Company","Type: Brewpub","1 N Main St ","Phoenixville, PA 19460-3419 | Map","Phone: (484) 393-2337","www.rootdownbrewing.com",2018-10-30
"Roots Brewing","Type: Planning"," ",",  ","Phone: (404) 680-3814",NA,2018-10-30
"Roots Brewing Company","Type: Brewpub","175 Main St ","Oneonta, NY 13820-2501 | Map","Phone: (607) 433-2925","www.rootsbrewingcompany.com",2018-10-30
"Roscoe Brewing Company","Type: Micro","145 Rockland Rd ","Roscoe, NY 12776-6418 | Map","Phone: (607) 290-5002","www.roscoebeercompany.com",2018-10-30
"Rosehill Brewing Co.","Type: Planning"," ","Tomball, TX 77377-3534",NA,NA,2018-10-30
"Rosenstadt Brewery LLC","Type: Contract","4110 SE Hawthorne Blvd # 735 ","Portland, OR 97214-5246 | Map",NA,"www.rosenstadtbrewery.com",2018-10-30
"Roses' Taproom","Type: Micro","4930 Telegraph Ave ","Oakland, CA 94609-2012 | Map","Phone: (510) 858-3969","www.rosestaproom.com",2018-10-30
"Roslyn Brewing Co","Type: Micro","208 W Pennsylvania Ave ","Roslyn, WA 98941-0024 | Map","Phone: (509) 649-2232","www.roslynbrewng.com",2018-10-30
"Rotunda Brewing","Type: Brewpub","245 W Main St ","Annville, PA 17003-1326 | Map","Phone: (717) 867-2337","www.batdorfrestaurant.com/rbc",2018-10-30
"Rough Diamond Brewery","Type: Micro","101 Kendalia Cir ","Spring Branch, TX 78070-6621 | Map","Phone: (830) 885-6616","rdbrewery.com",2018-10-30
"Rough Draft Brewing","Type: Micro","8830 Rehco Rd Ste D ","San Diego, CA 92121-3263 | Map","Phone: (858) 453-7238","www.roughdraftbrew.com",2018-10-30
"Roughtail Brewing","Type: Micro","1279 N Air Depot Blvd ","Oklahoma City, OK 73110-3333 | Map","Phone: (405) 771-6517","www.roughtailbeer.com",2018-10-30
"RoughWoods Inn","Type: Brewpub","623 North A St ","Nenana, AK 99760-9999 | Map","Phone: (907) 832-5299","www.roughwoodsinn.biz",2018-10-30
"Rouleur Brewing Company","Type: Micro","5840 El Camino Real Ste 101 ","Carlsbad, CA 92008-8804 | Map","Phone: (442) 244-5111","www.rouleurbrewing.com",2018-10-30
"Round Barn Brewery & Public House","Type: Micro","9151 First St ","Baroda, MI 49101-8927 | Map","Phone: (269) 326-7059","www.roundbarnbrewery.com",2018-10-30
"Round Barn Brewery / Round Barn Winery","Type: Micro","10983 Hills Rd ","Baroda, MI 49101-8742 | Map","Phone: (800) 716-9463","www.roundbarnwinery.com",2018-10-30
"Round Guys Brewing Co","Type: Brewpub","324 W Main St ","Lansdale, PA 19446-2006 | Map","Phone: (610) 715-1512","www.roundguysbrewery.com",2018-10-30
"Round Town Brewery","Type: Micro","950 S White River Pky West Dr Ste 100 ","Indianapolis, IN 46221-1373 | Map","Phone: (317) 493-1375","www.roundtownbrewery.com",2018-10-30
"Roundabout Brewery","Type: Micro","4901 Butler St ","Pittsburgh, PA 15201-2718 | Map","Phone: (412) 621-0540","roundaboutbeer.com",2018-10-30
"Round-A-bout Brewery","Type: Planning"," ","Carmel, IN 46032-2538","Phone: (317) 710-2343",NA,2018-10-30
"Roundback Brewery LLC","Type: Planning"," ","Danville, PA 17821-7746","Phone: (570) 854-8067","roundbackbrewery.com",2018-10-30
"Roundhouse Brewery","Type: Micro","1551 Northern Pacific Rd ","Brainerd, MN 56401-2687 | Map","Phone: (218) 454-2739","roundhousebrew.com",2018-10-30
"Roundhouse Depot Brewing","Type: Micro","217 W Chillicothe Ave ","Bellefontaine, OH 43311 | Map","Phone: (540) 323-1295",NA,2018-10-30
"Route 30 Brewing Company","Type: Micro","9860 Indiana Ave Ste 19 ","Riverside, CA 92503-5515 | Map","Phone: 951-776-7083",NA,2018-10-30
"Route 51 Brewing Company","Type: Micro","18967 N US Hwy 51 ","Elkville, IL 62932 | Map","Phone: (618) 568-2739",NA,2018-10-30
"Route 6 Tap House/ Putnam Brewery","Type: Brewpub","728 US-6 ","Mahopac, NY 10541 | Map","Phone: (845) 628-7302","www.facebook.com/Putnam-Brewery-165364887155377/",2018-10-30
"Route 66 Junkyard Brewery","Type: Brewpub","1634 E Hwy 66 ","Grants, NM 87020 | Map","Phone: 505-285-5000","www.facebook.com/Route66JunkyardBrewery/",2018-10-30
"Rowdy's Brewing Company","Type: Micro","10002 6th St Ste A ","Rancho Cucamonga, CA 91730-5784 | Map","Phone: (909) 929-2722","rowdysbrewco.com",2018-10-30
"Rowlands Calumet Brewery Co","Type: Micro","25 N Madison St ","Chilton, WI 53014-1451 | Map","Phone: (920) 849-2534",NA,2018-10-30
"Rowlands Calumet Brewery Co (#2)","Type: Micro","57 School St ","Chilton, WI 53014- | Map","Phone: (920) 849-2534",NA,2018-10-30
"Rowley Farmhouse Ales","Type: Brewpub","1405 MacLovia St ","Santa Fe, NM 87505-3244 | Map","Phone: (505) 428-0719","rowleyfarmhouse.com",2018-10-30
"Roy Pitz Brewing Co","Type: Brewpub","301 Roy Pitz Ave Ste 3 ","Chambersburg, PA 17201-1668 | Map","Phone: (717) 496-8753","www.roypitz.com",2018-10-30
"Royal Bavaria Brewhouse, Restaurant and Biergarten","Type: Brewpub","3401 S Sooner Rd ","Moore, OK 73165-7218 | Map","Phone: (405) 799-7666","royal-bavaria.com",2018-10-30
"Royal Brewery","Type: Micro","7366 Townsend Pl Ste B ","New Orleans, LA 70126-1138 | Map","Phone: (504) 415-8444","WWW.royalbrewerynola.com",2018-10-30
"Royal Docks Brewhouse and Cannery","Type: Micro","5646 Wales Ave NW ","Massillon, OH 44646 | Map",NA,NA,2018-10-30
"Royal Docks Brewing Company","Type: Brewpub","7162 Fulton Dr NW ","Canton, OH 44718-1523 | Map","Phone: (330) 353-9103","www.docks.beer",2018-10-30
"Royal Oak Brewery","Type: Brewpub","215 E 4th St ","Royal Oak, MI 48067-2606 | Map","Phone: (248) 544-1141","www.royaloakbrewery.com",2018-10-30
"Royal Palm Brewing Company","Type: Brewpub","543 N State Road 7 Ste 103 ","Royal Palm Beach, FL 33411-3516 | Map","Phone: (407) 960-0128","www.facebook.com/royalpalmbrewingcompany/",2018-10-30
"Royale Brewing Company","Type: Micro","55 NE Farragut St Ste 6 ","Portland, OR 97211-2245 | Map","Phone: (971) 279-5587","www.royalebeer.com",2018-10-30
"RSM Products International Incorporated","Type: Planning"," ",",  ","Phone: (404) 769-7707",NA,2018-10-30
"RT Rogers Brewing Co","Type: Micro","38 E Montecito Ave ","Sierra Madre, CA 91024 | Map","Phone: (626) 888-6412","www.rtrbrew.com",2018-10-30
"Ruba Brewing","Type: Micro","3310 Buttercup St ","Houston, TX 77063 | Map",NA,NA,2018-10-30
"Rubber Soul Brewing, Co.","Type: Micro","1930 Northwood Drive ","Salisbury, MD 21801 | Map","Phone: (717) 329-7744","www.rubbersoulbrewing.com",2018-10-30
"Ruby Mountain Brewing Co","Type: Micro","HC 60 Box 100 ","Wells, NV 89835-9802 | Map","Phone: (775) 752-2337","www.rubymountainbrewing.com",2018-10-30
"Ruby River Steak House and Brewery","Type: Brewpub","4286 Riverdale Rd ","Ogden, UT 84405-3512 | Map","Phone: (801) 622-2320","www.sizzlingplatter.com",2018-10-30
"Ruby Valley Brew","Type: Micro","111 S Main St ","Sheridan, MT 59749-7742 | Map","Phone: (406) 842-5977","www.rubyvalleybrew.com",2018-10-30
"Ruckus Brewing Co","Type: Contract","261 W 35th St Ste 1002 ","New York, NY 10001-1902 | Map","Phone: (646) 710-5098","www.ruckusbrewing.com",2018-10-30
"Rudbeckia Farm","Type: Micro","3379 Lake Grove Rd ","Petoskey, MI 49770-9751 | Map","Phone: (231) 622-4173","www.rudbeckiafarm.com",2018-10-30
"Ruddy Duck Brewery and Grill","Type: Brewpub","13200 Dowell Rd ","Dowell, MD 20629 | Map","Phone: (410) 394-3825","www.ruddyduckbrewery.com",2018-10-30
"Rugged Coast Brewing","Type: Micro","817 Piner Ave ","Santa Rosa, CA 95403 | Map","Phone: (415) 602-7272","www.ruggedcoastbrewing.com",2018-10-30
"Ruggedman Brewing Company","Type: Micro","7600 Old Bastrop Rd ","New Braunfels, TX 78130 | Map","Phone: (830) 632-2104","www.drinkthedamnbeer.com",2018-10-30
"Ruhlman Brewery/Our Ales","Type: Micro","2300 Harvey Gummel Rd ","Hampstead, MD 21074-1033 | Map",NA,NA,2018-10-30
"Ruhstaller Beer","Type: Micro","726 K St ","Sacramento, CA 95814-3403 | Map","Phone: (916) 919-5691","www.ruhstallerbeer.com",2018-10-30
"Ruhstaller Beer","Type: Micro","800 Business Park Drive, Suite G ","Dixon, CA 95620 | Map","Phone: (530) 601-8240",NA,2018-10-30
