"name","brewery_type","address","address2","phone","website","pull_date","city","state","state_full","HD01_S023","HD02_S023"
"Souris River Brewing","Brewpub","32 3rd St NE","Minot, ND 58703-3108","(701) 837-1884","www.sourisriverbrewing.com","2018-09-12","Minot","ND","North Dakota",488172,72.6
"South 40 Brewery, LLC","Planning","",NA,"NA","NA","2018-09-12",NA,NA,NA,NA,NA
"South Austin Brewery","Micro","5701 W Slaughter Ln Bldg A130","Austin, TX 78749-6532","(512) 354-2337","www.southaustinbrewery.com","2018-09-12","Austin","TX","Texas",17154807,68.2
"South Bay Brewco","Contract","930 McLaughlin Ave","San Jose, CA 95122-2611","(408) 219-3696","NA","2018-09-12","San Jose","CA","California",26228272,70.4
"South Bend Brew Werks","Brewpub","216 S Michigan St","South Bend, IN 46601-2002","(574) 334-0356","www.southbendbrewwerks.com","2018-09-12","South Bend","IN","Indiana",4578226,70.6
"South County Brewing Co","Micro","104 Mill St","Fawn Grove, PA 17321-9654","(717) 382-4016","www.southcountybrewing.com","2018-09-12","Fawn Grove","PA","Pennsylvania",9331047,73.5
"South Cypress Brewing","Brewpub","895 Wiggins Pass Rd","Naples, FL 34110-6118","(239) 631-6397","NA","2018-09-12","Naples","FL","Florida",14030290,74.6
"South Gate Brewing Co","Brewpub","40233 Enterprise Dr","Oakhurst, CA 93644-8839","(858) 232-1737","www.southgatebrewco.com","2018-09-12","Oakhurst","CA","California",26228272,70.4
"South Haven Brewpub","Brewpub","515 Williams St Ste 23","South Haven, MI 49090-1493","(269) 767-7105","www.southhavenbrewpub.com","2018-09-12","South Haven","MI","Michigan",7085405,71.7
"South Lake Brewing Company","Micro","1920 Lake Tahoe Blvd","South Lake Tahoe, CA 96150-6307","(530) 578-0087","www.southlakebeer.com","2018-09-12","South Lake Tahoe","CA","California",26228272,70.4
"South Park Brewing","Brewpub","1517 30th St","San Diego, CA 92102-1503","(619) 610-9038","www.southparkbrewing.com","2018-09-12","San Diego","CA","California",26228272,70.4
"South Park Brewing","Micro","297 1/2 US Hwy 285","Fairplay, CO 80440-2131","(719) 836-1932","www.southparkbrewingco.com","2018-09-12","Fairplay","CO","Colorado",3595067,71.5
"South Shore Brewery","Micro","808 Main St W","Ashland, WI 54806-1404","(715) 682-9199","www.southshorebrewery.com","2018-09-12","Ashland","WI","Wisconsin",4104027,72.2
"South Shore Brewery - Washburn","Micro","532 W Bayfield St","Washburn, WI 54891-1138","(715) 682-9199","NA","2018-09-12","Washburn","WI","Wisconsin",4104027,72.2
"South Shore Craft Brewery","Planning","",NA,"(516) 587-4145","NA","2018-09-12",NA,NA,NA,NA,NA
"South Street Brewery","Brewpub","106 W South St Ste 202","Charlottesville, VA 22902-3600","(434) 293-6550","www.southstreetbrewery.com","2018-09-12","Charlottesville","VA","Virginia",5799894,72.5
"Southampton Publick House","Brewpub","62 Jobs Ln","Southampton, NY 11968-4807","(631) 283-2800","www.publick.com","2018-09-12","Southampton","NY","New York",14187508,73.2
"Southbound Brewing Co","Micro","107 E Lathrop Ave","Savannah, GA 31415-2182","NA","www.southboundbrewingco.com","2018-09-12","Savannah","GA","Georgia",6762553,69.8
"Southerleigh Brewing","Brewpub","136 E Grayson St., Ste 120","San Antonio, TX 78212-4114","(210) 313-7627","www.southerleigh.com","2018-09-12","San Antonio","TX","Texas",17154807,68.2
"Southern Appalachian Brewery","Micro","822 Locust St Ste 100","Hendersonville, NC 28792-3758","(828) 684-1235","NA","2018-09-12","Hendersonville","NC","North Carolina",6835727,71.7
"Southern Barrel Brewing Company","Micro","375 Buckwalter Place Blvd","Bluffton, SC 29910","(843) 837-2337","www.southernbarrelbrewingco.com","2018-09-12","Bluffton","SC","South Carolina",3327093,71.9
"Southern Brewing & Winemaking Brewery","Brewpub","4500 N Nebraska Ave","Tampa, FL 33603-4149","(813) 238-7800","www.southernbrewingwinemaking.com","2018-09-12","Tampa","FL","Florida",14030290,74.6
"Southern Brewing Company","Micro","231 Collins Industrial Blvd","Athens, GA 30601-1517","(706) 548-7183","www.sobrewco.com","2018-09-12","Athens","GA","Georgia",6762553,69.8
"Southern Craft Brewing Company","Micro","14141 Airline Hwy Ste 4J","Baton Rouge, LA 70817-6259","(225) 663-8119","www.socraftbeer.com","2018-09-12","Baton Rouge","LA","Louisiana",3210884,70.8
"Southern Grist Brewing Company","Micro","1201 Porter Rd","Nashville, TN 37206-1733","(615) 727-1201","www.southerngristbrewing.com","2018-09-12","Nashville","TN","Tennessee",4580604,72.2
"Southern Heights Brewing Co LLC","Micro","6014 Techni Center Dr Ste 2-101","Austin, TX 78721-2349","(512) 650-6901","www.southernheightsbrewing.com","2018-09-12","Austin","TX","Texas",17154807,68.2
"Southern Heritage Brewing Company","Planning","","Doe Run, MO 63637-3202","(573) 701-5583","www.southernheritagebrewing.com","2018-09-12","Doe Run","MO","Missouri",4300988,71.8
"Southern Hops Brewing Co.","Brewpub","911 Sunset Acres Ln","Florence, SC 29501-6073","(843) 667-1900","www.southernhops.com","2018-09-12","Florence","SC","South Carolina",3327093,71.9
"Southern Lights Brewing","Micro","2045 Gulf To Bay Blvd Ste D","Clearwater, FL 33765-3752","(727) 614-9919","www.southernlightsbrewing.com","2018-09-12","Clearwater","FL","Florida",14030290,74.6
"Southern Ohio Brewing, LLC","Planning","",NA,"(513) 407-0013","NA","2018-09-12",NA,NA,NA,NA,NA
"Southern Pacific Brewing","Brewpub","620 Treat Ave","San Francisco, CA 94110-2016","(415) 341-0152","www.southernpacificbrewing.com","2018-09-12","San Francisco","CA","California",26228272,70.4
"Southern Peak Brewery","Micro","950 Windy Rd Ste 100","Apex, NC 27502-2410","(919) 208-4515","www.southernpeakbrewery.com","2018-09-12","Apex","NC","North Carolina",6835727,71.7
"Southern Pines Brewing Company","Micro","565 Air Tool Dr Ste E","Southern Pines, NC 28387-3469","(910) 365-9925","www.southernpinesbrewing.com","2018-09-12","Southern Pines","NC","North Carolina",6835727,71.7
"Southern Prohibition Brewing","Micro","301 Mobile St","Hattiesburg, MS 39401-3406","(601) 467-1057","www.soprobrewing.com","2018-09-12","Hattiesburg","MS","Mississippi",2072004,69.8
"Southern Range Brewing","Brewpub","151 S Stewart St","Monroe, NC 28112","(704) 289-4049","www.southernrangebrewing.com","2018-09-12","Monroe","NC","North Carolina",6835727,71.7
"Southern Roots LLC","Planning","",NA,"(254) 338-0309","NA","2018-09-12",NA,NA,NA,NA,NA
"Southern Star Brewing","Micro","3525 N Frazier St","Conroe, TX 77303-1430","(936) 441-2739","www.southernstarbrewing.com","2018-09-12","Conroe","TX","Texas",17154807,68.2
"Southern Strain Brewing Company","Planning","","Concord, NC 28025-3460","NA","https://www.facebook.com/groups/SouthernStrainBeer/","2018-09-12","Concord","NC","North Carolina",6835727,71.7
"Southern Sun Pub and Brewery","Brewpub","627 S Broadway St","Boulder, CO 80305-5944","(303) 543-0886","www.mountainsunpub.com","2018-09-12","Boulder","CO","Colorado",3595067,71.5
"Southern Swells Brewing Company","Micro","1312 Beach Blvd","Jacksonville Beach, FL 32250-3408","(904) 654-6425","www.southernswells.com","2018-09-12","Jacksonville Beach","FL","Florida",14030290,74.6
"Southern Tier Brewing Co","Brewpub","316 N Shore Dr","Pittsburgh, PA 15212-5870","(412) 301-2337","www.stbcbeer.com","2018-09-12","Pittsburgh","PA","Pennsylvania",9331047,73.5
"Southern Tier Brewing Co","Planning","","Cleveland, OH 44115-1111","NA","NA","2018-09-12","Cleveland","OH","Ohio",8305392,72
"Southern Tier Brewing Co","Regional","2072 Stoneman Cir","Lakewood, NY 14750-9779","(716) 763-5479","www.southerntierbrewing.com","2018-09-12","Lakewood","NY","New York",14187508,73.2
"Southern Yankee Beer Company","Planning","","Houston, TX 77073","NA","southernyankeebeer.com","2018-09-12","Houston","TX","Texas",17154807,68.2
"Southpaw BBQ & Southern Cooking","Brewpub","2170 Mission St","San Francisco, CA 94110-1247","(415) 934-9300","www.southpawbbqsf.com","2018-09-12","San Francisco","CA","California",26228272,70.4
"Southside Brewing Co","Brewpub","62920 Georgetown Rd","Cambridge, OH 43725-9749","(740) 435-3222","www.southsidebrewing.net","2018-09-12","Cambridge","OH","Ohio",8305392,72
"Space Time Mead and Cider Works, Inc","Planning","",NA,"(570) 343-4056","NA","2018-09-12",NA,NA,NA,NA,NA
"Spada Farmhouse Brewery","Micro","","Snohomish, WA 98290-6125","(425) 330-6938","www.spadafarmhousebrewery.com","2018-09-12","Snohomish","WA","Washington",4860559,72.3
"Spahr Brewing Company","Micro","3541 W Fairfield Dr","Pensacola, FL 32505-4862","(850) 439-5362","www.spahrbrewingcompany.com","2018-09-12","Pensacola","FL","Florida",14030290,74.6
"Spangalang Brewery","Micro","2736 Welton St Ste 102","Denver, CO 80205-2900","(303) 297-1276","www.spangalangbrewery.com","2018-09-12","Denver","CO","Colorado",3595067,71.5
"Spanish Banks Brewing","Planning","",NA,"NA","NA","2018-09-12",NA,NA,NA,NA,NA
"Spartan Brewpub","Brewpub","3056 Okemos Rd","Mason, MI 48854-9300","(517) 507-5098","spartanbrewpub.com/","2018-09-12","Mason","MI","Michigan",7085405,71.7
"Speakeasy Ales and Lagers","Micro","1195 Evans Ave","San Francisco, CA 94124-1704","(415) 642-3371","www.goodbeer.com","2018-09-12","San Francisco","CA","California",26228272,70.4
"Spearfish Brewing Company","Micro","","Spearfish, SD 57783-4147","NA","spearfishbrewing.com","2018-09-12","Spearfish","SD","South Dakota",575533,70.7
"Speciation Artisan Ales","Micro","3720 West River Dr NE Ste 201","Comstock Park, MI 49321-8980","(616) 666-6783","speciationartisanales.com","2018-09-12","Comstock Park","MI","Michigan",7085405,71.7
"Spellbound Brewing","Micro","10 Lippincott Ln Unit 12","Mount Holly, NJ 08060-1603","(609) 832-0077","www.spellboundbrewing.com","2018-09-12","Mount Holly","NJ","New Jersey",6391930,72.7
"Spencer Brewery","Micro","167 N Spencer Rd","Spencer, MA 01562-1232","(508) 885-5756","www.spencerbrewery.com","2018-09-12","Spencer","MA","Massachusetts",4825238,73.7
"Spencer Devon Brewing","Brewpub","106 George St","Fredericksburg, VA 22401-5863","(540) 479-8381","www.spencerdevonbrewing.com","2018-09-12","Fredericksburg","VA","Virginia",5799894,72.5
"Spice Trade Brewing","Brewpub","7803 Ralston Rd","Arvada, CO 80002-2433","(303) 431-9000","www.spicetradebrewing.com","2018-09-12","Arvada","CO","Colorado",3595067,71.5
"Spider Bite Brewing Co","Micro","920 Lincoln Ave Unit 5","Holbrook, NY 11741-2257","(631) 942-3255","www.spiderbitebeer.com","2018-09-12","Holbrook","NY","New York",14187508,73.2
"Spigots Brew Pub","Brewpub","622 Barrow St","Houma, LA 70360-4608","(985) 333-3103","www.spigotsbrewpub.com","2018-09-12","Houma","LA","Louisiana",3210884,70.8
"Spilled Grain Brewhouse","Micro","300 Elm St E","Annandale, MN 55302-9406","(320) 274-1129","www.spilledgrainbrewhouse.com","2018-09-12","Annandale","MN","Minnesota",3799982,71.6
"Spindletap Brewery","Micro","10622 Hirsch Rd","Houston, TX 77016-2622","(713) 325-1477","www.spindletap.com","2018-09-12","Houston","TX","Texas",17154807,68.2
"Spiral Brewery","Micro","111 2nd St E","Hastings, MN 55033-1265","(651) 726-4832","Spiralbrewery.com","2018-09-12","Hastings","MN","Minnesota",3799982,71.6
"Spires Social Brewing Co.","Planning","","Westerville, OH 43082-8919","(614) 426-8057","www.spiressocial.com","2018-09-12","Westerville","OH","Ohio",8305392,72
"Spiteful Brewing","Micro","2024 W Balmoral Ave","Chicago, IL 60625-1002","(773) 293-6600","www.spitefulbrewing.com","2018-09-12","Chicago","IL","Illinois",9154497,71.3
"Splintercat Brewing","Planning","","Corvallis, OR 97330-1348","NA","NA","2018-09-12","Corvallis","OR","Oregon",2806429,73.3
"Spoetzl Brewery","Regional","603 E Brewery St","Shiner, TX 77984-0368","(361) 594-3383","www.shiner.com","2018-09-12","Shiner","TX","Texas",17154807,68.2
"Spoonwood Brewing Company","Brewpub","5981 Baptist Rd","Pittsburgh, PA 15236-3303","(412) 833-0333","www.spoonwoodbrewing.com","2018-09-12","Pittsburgh","PA","Pennsylvania",9331047,73.5
"Sports Brewpub","Brewpub","166 Maple St","Wyandotte, MI 48192-5928","(734) 285-5060","NA","2018-09-12","Wyandotte","MI","Michigan",7085405,71.7
"SportsBreweries","Contract","Private Rd 5128","Frisco, TX 75034","(972) 603-8647","www.sportsbreweries.com","2018-09-12","Frisco","TX","Texas",17154807,68.2
"Spotted Dog Brewery","Brewpub","2920 Avenida De Mesilla","Las Cruces, NM 88005","(575) 650-2729","www.spotteddogbrewery.com","2018-09-12","Las Cruces","NM","New Mexico",1449403,70.4
"Sprague Farm and Brew Works","Brewpub","22043 US Highway 6 and 19","Venango, PA 16440-2507","(814) 398-2885","www.sleepingchainsaw.com","2018-09-12","Venango","PA","Pennsylvania",9331047,73.5
"Sprecher Brewing Co / Chameleon Brewing","Micro","701 W Glendale Ave","Glendale, WI 53209-6509","(414) 964-7837","www.sprecherbrewery.com","2018-09-12","Glendale","WI","Wisconsin",4104027,72.2
"Spring Gate Brewery","Micro","5790 Devonshire Rd","Harrisburg, PA 17112-3508","(717) 480-0066","www.springgatebrewery.com","2018-09-12","Harrisburg","PA","Pennsylvania",9331047,73.5
"Spring Hill Brewing","Micro","1958 Varley St","Pittsburgh, PA 15212","NA","www.springhillbrewing.com","2018-09-12","Pittsburgh","PA","Pennsylvania",9331047,73.5
"Spring House Brewery","Micro","209 Hazel St","Lancaster, PA 17603-5629","(717) 872-0925","www.springhousebeer.com","2018-09-12","Lancaster","PA","Pennsylvania",9331047,73.5
"Spring Mountain Brewing Company","Planning","","Schwenksville, PA 19473-1811","NA","NA","2018-09-12","Schwenksville","PA","Pennsylvania",9331047,73.5
"Springfield Brewing Co","Brewpub","305 S Market Ave","Springfield, MO 65806-2023","(417) 832-8277","www.springfieldbrewingco.com","2018-09-12","Springfield","MO","Missouri",4300988,71.8
"Squam Brewing Co","Micro","118 Perch Pond Rd","Holderness, NH 03245-5234","(603) 236-9705","www.squambrewing.com","2018-09-12","Holderness","NH","New Hampshire",972077,73.8
"Square One Brewery and Distillery","Brewpub","1727 Park Ave","Saint Louis, MO 63104-2941","(314) 231-2537","www.squareonebrewery.com","2018-09-12","Saint Louis","MO","Missouri",4300988,71.8
"Square Peg Brewerks","Micro","PO BOX 1432","Alamosa, CO 81101-1432","(719) 580-7472","www.squarepegbrewerks.com","2018-09-12","Alamosa","CO","Colorado",3595067,71.5
"Square State Brewing","Micro","422 S Main St","Rock Springs, WY 82901","(307) 362-6159","NA","2018-09-12","Rock Springs","WY","Wyoming",403736,71.6
"Square Wheel Brewing Co","Micro","4705 N Fruit Hill Rd","Spokane, WA 99217-9619","(509) 994-2600","www.squarewheelbrewing.com","2018-09-12","Spokane","WA","Washington",4860559,72.3
"SquareHead Brewing","Micro","405 High St Ste 1","Holbrook, NY 11741-5317","(631) 921-3060","www.squareheadbrewing.com","2018-09-12","Holbrook","NY","New York",14187508,73.2
"SQZBX Brewery","Brewpub","236 Ouachita Ave","Hot Springs , AR 71901","(501) 609-0609","www.sqzbx.com","2018-09-12","Hot Springs","AR","Arkansas",2077218,71.2
"SR 76 Beerworks","Micro","777 HARRAHS RINCON WAY","Valley Center, CA 92082","(760) 751-3100","www.SR76beerworks.com","2018-09-12","Valley Center","CA","California",26228272,70.4
"SS Fermentations Ltd.","Planning","","Montrose, CO 81401-3927","(970) 618-4332","NA","2018-09-12","Montrose","CO","Colorado",3595067,71.5
"St Ambrose Cellars","Micro","841 S Pioneer Rd","Beulah, MI 49617","(231) 383-4262","www.stambrose-mead-wine.com","2018-09-12","Beulah","MI","Michigan",7085405,71.7
"St Arnulf Alery","Micro","3152 Kings Chapel Rd","Cadiz, KY 42211-0000","(502) 309-4703","NA","2018-09-12","Cadiz","KY","Kentucky",3131895,72.2
"St Brigid's Brewery","Brewpub","606 W Broadway Ave","Moses Lake, WA 98837-1900","(509) 750-8357","www.stbrigidsbrewery.com","2018-09-12","Moses Lake","WA","Washington",4860559,72.3
"St Clair Brown Winery & Brewery","Micro","816 Vallejo St","Napa, CA 94559","(707) 255-5591","www.stclairbrownwinery.com","2018-09-12","Napa","CA","California",26228272,70.4
"St Elias Brewing Co","Micro","434 Sharkathmi Ave","Soldotna, AK 99669-7665","(907) 260-7837","NA","2018-09-12","Soldotna","AK","Alaska",491763,69.2
"St John Brewers","Micro","5000 Estate Enighed # 289","St John, VI 00830-6120","(340) 643-3001","www.stjohnbrewers.com","2018-09-12","St John","VI",NA,NA,NA
"St John Malt Brothers Brewing","Brewpub","9607 Wicker Ave","Saint John, IN 46373-9487","(219) 627-4294","www.sjmaltbros.com","2018-09-12","Saint John","IN","Indiana",4578226,70.6
"St Nicholas Brewing Co","Brewpub","12 S Oak St","Du Quoin, IL 62832-1515","(618) 790-9212","NA","2018-09-12","Du Quoin","IL","Illinois",9154497,71.3
"St. Benedict's Brew Works","Micro","860 E 10th St","Ferdinand, IN 47532-9240","(812) 998-2337","www.saintbenedictsbrewworks.com","2018-09-12","Ferdinand","IN","Indiana",4578226,70.6
"St. Elmo Brewing Company","Micro","440 E Saint Elmo Rd  STE G-2","Austin, TX 78745-1281","(737) 300-1965","www.stelmobrewing.com","2018-09-12","Austin","TX","Texas",17154807,68.2
"St. Florian's Brewery","Micro","7704 Bell Rd Ste A","Windsor, CA 95492-8518","(707) 838-2739","www.stfloriansbrewery.com","2018-09-12","Windsor","CA","California",26228272,70.4
"St. Francis Brewing Company","Brewpub","3825 S Kinnickinnic Ave","Saint Francis, WI 53235-4225","(414) 744-4448","www.stfrancisbrewery.com","2018-09-12","Saint Francis","WI","Wisconsin",4104027,72.2
"St. Joseph Brewery & Public House","Brewpub","540 N College Ave","Indianapolis, IN 46202-3504","(317) 602-5670","www.saintjoseph.beer.com","2018-09-12","Indianapolis","IN","Indiana",4578226,70.6
"St. Pete Brewing Company","Micro","544 1st Ave N ","Saint Petersburg, FL 33701-3702","(727) 692-8809","www.stpetebrewingcompany.com","2018-09-12","Saint Petersburg","FL","Florida",14030290,74.6
"Staas Brewing Company","Micro","31 W Winter St","Delaware, OH 43015-1948","(740) 417-4690","www.staasbrewing.com","2018-09-12","Delaware","OH","Ohio",8305392,72
"Stable 12 Brewing Company","Brewpub","368 Bridge St","Phoenixville, PA 19460-3358","(610) 715-2665","www.stable12.com","2018-09-12","Phoenixville","PA","Pennsylvania",9331047,73.5
"Stable Craft Brewing","Brewpub","375 Madrid Rd","Waynesboro, VA 22980-6230","(540) 490-2609","www.stablecraftbrewing.com","2018-09-12","Waynesboro","VA","Virginia",5799894,72.5
"Stache Rabbit Brewing Company","Planning","","Austin, TX 78727-5907","NA","NA","2018-09-12","Austin","TX","Texas",17154807,68.2
"Stacked Deck Brewing","Planning","","Saint Paul, MN 55101-1712","(651) 214-5448","www.stackeddeckbrewing.com","2018-09-12","Saint Paul","MN","Minnesota",3799982,71.6
"Stadium Brewing Co","Brewpub","26731 Aliso Creek Rd Ste C","Aliso Viejo, CA 92656-4811","(949) 448-9611","www.stadiumbrewingco.com","2018-09-12","Aliso Viejo","CA","California",26228272,70.4
"Stadium Pizza - Murrieta","Brewpub","32278 Clinton Keith Rd Ste 101","Wildomar, CA 92595-7314","(951) 678-7826","www.stadiumpizza.com","2018-09-12","Wildomar","CA","California",26228272,70.4
"Stadium Pizza Main ST","Brewpub","169 N Main St","Lake Elsinore, CA 92530-4005","(951) 228-2128","www.stadiumpizza.com","2018-09-12","Lake Elsinore","CA","California",26228272,70.4
"Stained Glass Beerworks","Planning","","Houston, TX 77066-2310","(713) 452-9337","www.stainedglassbeerworks.com","2018-09-12","Houston","TX","Texas",17154807,68.2
